lab,subid,trial_num,trial_type,age_mo,looking_time
infantllmadison,mb045,11,IDS,10.283367556468171,NA
infantllmadison,mb046,11,IDS,12.254620123203283,3.146
infantllmadison,mb047,11,IDS,12.41889117043121,7.487
infantllmadison,mb048,11,ADS,6.636550308008213,6.104
infantllmadison,mb049,11,IDS,11.696098562628336,5.468
infantllmadison,mb050,11,ADS,9.921971252566737,3.743
infantllmadison,mb051,11,ADS,9.659137577002053,6.974
infantllmadison,mb052,11,ADS,12.583162217659138,6.618
infantllmadison,mb053,11,ADS,12.15605749486653,NA
infantllmadison,mb054,11,IDS,7.5564681724846,2.92
infantllmadison,mb055,11,IDS,12.35318275154004,NA
infantllmadison,mb056,11,IDS,7.786447638603696,8.335
infantllmadison,mb058,11,ADS,14.2258726899384,NA
infantllmadison,mb059,11,IDS,10.250513347022586,NA
infantllmadison,mb060,11,ADS,7.326488706365503,3.192
infantllmadison,mb061,11,NA,7.359342915811088,NA
infantllmadison,mb062,11,ADS,7.753593429158111,8.255
infantllmadison,mb063,11,ADS,14.160164271047227,6.568
infantllmadison,mb064,11,IDS,10.841889117043122,4.815
infantllmadison,mb065,11,IDS,14.390143737166325,16.186
infantllmadison,mb066,11,IDS,14.882956878850102,NA
infantllmadison,mb067,11,NA,14.784394250513348,NA
infantllmadison,mb068,11,NA,13.79876796714579,NA
infantllmadison,mb069,11,IDS,14.455852156057494,2.904
infantllmadison,mb070,11,IDS,13.568788501026694,7.68
infantllmadison,mb071,11,IDS,6.209445585215605,9.687
infantllmadison,mb072,11,NA,14.850102669404516,NA
infantllmadison,mb073,11,ADS,13.831622176591376,NA
infantllmadison,mb074,11,IDS,14.915811088295689,5.096
infantllmadison,mb075,11,IDS,14.620123203285422,10.673
infantllmadison,mb076,11,ADS,9.396303901437372,NA
infantllmadison,mb077,11,IDS,11.433264887063656,2.965
infantllmadison,mb078,11,ADS,13.700205338809036,2.828
infantllmadison,mb079,11,IDS,7.260780287474333,3.102
infantllmadison,mb080,11,ADS,12.681724845995891,NA
infantllmadison,mb081,11,IDS,13.174537987679672,NA
infantllmadison,mb082,11,NA,12.550308008213552,NA
infantllmadison,mb083,11,ADS,14.35728952772074,NA
infantllmadison,mb084,11,IDS,9.724845995893224,4.423
infantllmadison,mb085,11,NA,8.607802874743326,NA
infantllmadison,mb086,11,NA,6.143737166324435,NA
infantllmadison,mb087,11,NA,10.546201232032857,NA
infantllmadison,mb088,11,ADS,10.151950718685832,5.448
infantllmadison,mb089,11,ADS,9.659137577002053,4.335
infantllmadison,mb090,11,IDS,6.406570841889117,5.826
infantllmadison,mb091,11,IDS,9.462012320328542,14.621
infantllmadison,mb092,11,IDS,6.373716632443532,7.496
infantllmadison,mb093,11,ADS,8.706365503080082,4.615
infantllmadison,mb094,11,ADS,6.7351129363449695,3.29
infantllmadison,mb095,11,ADS,10.283367556468171,5.223
infantllmadison,mb096,11,NA,6.373716632443532,NA
infantllmadison,mb097,11,IDS,7.5564681724846,NA
infantllmadison,mb098,11,ADS,6.176591375770021,8.238
infantllmadison,mb003,12,NA,9.3305954825462,NA
infantllmadison,mb004,12,IDS,8.837782340862423,2.776
infantllmadison,mb005,12,ADS,8.147843942505133,12.974
infantllmadison,mb006,12,NA,11.696098562628336,NA
infantllmadison,mb008,12,NA,8.870636550308008,NA
infantllmadison,mb009,12,NA,10.480492813141684,NA
infantllmadison,mb010,12,NA,10.77618069815195,NA
infantllmadison,mb011,12,IDS,9.757700205338809,17.316
infantllmadison,mb012,12,NA,6.997946611909651,NA
infantllmadison,mb013,12,ADS,8.016427104722792,3.375
infantllmadison,mb014,12,ADS,8.706365503080082,NA
infantllmadison,mb015,12,IDS,13.305954825462011,6.646
infantllmadison,mb016,12,IDS,8.706365503080082,NA
infantllmadison,mb017,12,ADS,13.305954825462011,3.72
infantllmadison,mb019,12,ADS,10.4476386036961,3.761
infantllmadison,mb020,12,NA,13.79876796714579,NA
infantllmadison,mb021,12,NA,9.100616016427104,NA
infantllmadison,mb022,12,IDS,10.841889117043122,3.542
infantllmadison,mb023,12,ADS,9.921971252566737,2
infantllmadison,mb024,12,NA,11.761806981519507,NA
infantllmadison,mb025,12,IDS,8.344969199178644,NA
infantllmadison,mb026,12,IDS,11.630390143737166,15.278
infantllmadison,mb027,12,IDS,11.630390143737166,NA
infantllmadison,mb028,12,ADS,10.053388090349076,2.899
infantllmadison,mb029,12,IDS,13.47022587268994,4.103
infantllmadison,mb030,12,ADS,9.3305954825462,3.76
infantllmadison,mb031,12,ADS,12.84599589322382,4.824
infantllmadison,mb032,12,ADS,13.075975359342916,3.567
infantllmadison,mb033,12,ADS,6.04517453798768,16.911
infantllmadison,mb034,12,IDS,10.97330595482546,3.77
infantllmadison,mb035,12,ADS,11.991786447638605,7.312
infantllmadison,mb036,12,IDS,13.1088295687885,2.864
infantllmadison,mb037,12,ADS,9.88911704312115,NA
infantllmadison,mb038,12,IDS,6.406570841889117,9.479
infantllmadison,mb039,12,IDS,9.69199178644764,5.486
infantllmadison,mb040,12,IDS,12.09034907597536,5.621
infantllmadison,mb041,12,IDS,6.833675564681725,3.543
infantllmadison,mb042,12,ADS,6.6036960985626285,8.407
infantllmadison,mb043,12,ADS,8.739219712525667,6.88
infantllmadison,mb044,12,ADS,6.11088295687885,18
infantllmadison,mb045,12,ADS,10.283367556468171,3.617
infantllmadison,mb046,12,ADS,12.254620123203283,4.527
infantllmadison,mb047,12,ADS,12.41889117043121,3.624
infantllmadison,mb048,12,IDS,6.636550308008213,11.108
infantllmadison,mb049,12,ADS,11.696098562628336,3.263
infantllmadison,mb050,12,IDS,9.921971252566737,6.393
infantllmadison,mb051,12,IDS,9.659137577002053,2.902
infantllmadison,mb052,12,IDS,12.583162217659138,5.944
infantllmadison,mb053,12,IDS,12.15605749486653,NA
infantllmadison,mb054,12,ADS,7.5564681724846,2.686
infantllmadison,mb055,12,ADS,12.35318275154004,2.325
infantllmadison,mb056,12,ADS,7.786447638603696,8.976
infantllmadison,mb058,12,IDS,14.2258726899384,2.805
infantllmadison,mb059,12,ADS,10.250513347022586,2.783
infantllmadison,mb060,12,IDS,7.326488706365503,3.598
infantllmadison,mb061,12,NA,7.359342915811088,NA
infantllmadison,mb062,12,IDS,7.753593429158111,4.67
infantllmadison,mb063,12,IDS,14.160164271047227,13.604
infantllmadison,mb064,12,ADS,10.841889117043122,3.982
infantllmadison,mb065,12,ADS,14.390143737166325,4.946
infantllmadison,mb066,12,ADS,14.882956878850102,NA
infantllmadison,mb067,12,NA,14.784394250513348,NA
infantllmadison,mb068,12,NA,13.79876796714579,NA
infantllmadison,mb069,12,ADS,14.455852156057494,6.17
infantllmadison,mb070,12,ADS,13.568788501026694,3.566
infantllmadison,mb071,12,ADS,6.209445585215605,5.702
infantllmadison,mb072,12,NA,14.850102669404516,NA
infantllmadison,mb073,12,NA,13.831622176591376,NA
infantllmadison,mb074,12,ADS,14.915811088295689,4.766
infantllmadison,mb075,12,ADS,14.620123203285422,5.014
infantllmadison,mb076,12,IDS,9.396303901437372,4.28
infantllmadison,mb077,12,ADS,11.433264887063656,4.714
infantllmadison,mb078,12,IDS,13.700205338809036,11.337
infantllmadison,mb079,12,ADS,7.260780287474333,3.319
infantllmadison,mb080,12,IDS,12.681724845995891,2.877
infantllmadison,mb081,12,NA,13.174537987679672,NA
infantllmadison,mb082,12,NA,12.550308008213552,NA
infantllmadison,mb083,12,IDS,14.35728952772074,6.177
infantllmadison,mb084,12,ADS,9.724845995893224,2.451
infantllmadison,mb085,12,NA,8.607802874743326,NA
infantllmadison,mb086,12,NA,6.143737166324435,NA
infantllmadison,mb087,12,NA,10.546201232032857,NA
infantllmadison,mb088,12,IDS,10.151950718685832,4.832
infantllmadison,mb089,12,IDS,9.659137577002053,4.775
infantllmadison,mb090,12,ADS,6.406570841889117,3.16
infantllmadison,mb091,12,ADS,9.462012320328542,3.313
infantllmadison,mb092,12,ADS,6.373716632443532,7.541
infantllmadison,mb093,12,IDS,8.706365503080082,3.824
infantllmadison,mb094,12,IDS,6.7351129363449695,NA
infantllmadison,mb095,12,IDS,10.283367556468171,NA
infantllmadison,mb096,12,NA,6.373716632443532,NA
infantllmadison,mb097,12,ADS,7.5564681724846,4.016
infantllmadison,mb098,12,IDS,6.176591375770021,16.119
infantllmadison,mb003,13,NA,9.3305954825462,NA
infantllmadison,mb004,13,IDS,8.837782340862423,2.198
infantllmadison,mb005,13,ADS,8.147843942505133,3.434
infantllmadison,mb006,13,NA,11.696098562628336,NA
infantllmadison,mb008,13,NA,8.870636550308008,NA
infantllmadison,mb009,13,NA,10.480492813141684,NA
infantllmadison,mb010,13,NA,10.77618069815195,NA
infantllmadison,mb011,13,IDS,9.757700205338809,16.835
infantllmadison,mb012,13,NA,6.997946611909651,NA
infantllmadison,mb013,13,ADS,8.016427104722792,2.015
infantllmadison,mb014,13,NA,8.706365503080082,NA
infantllmadison,mb015,13,IDS,13.305954825462011,NA
infantllmadison,mb016,13,ADS,8.706365503080082,3.863
infantllmadison,mb017,13,ADS,13.305954825462011,3.804
infantllmadison,mb019,13,IDS,10.4476386036961,3.237
infantllmadison,mb020,13,NA,13.79876796714579,NA
infantllmadison,mb021,13,NA,9.100616016427104,NA
infantllmadison,mb022,13,IDS,10.841889117043122,NA
infantllmadison,mb023,13,ADS,9.921971252566737,5.623
infantllmadison,mb024,13,IDS,11.761806981519507,3.337
infantllmadison,mb025,13,IDS,8.344969199178644,2.717
infantllmadison,mb026,13,ADS,11.630390143737166,3.264
infantllmadison,mb027,13,ADS,11.630390143737166,2.463
infantllmadison,mb028,13,NA,10.053388090349076,NA
infantllmadison,mb029,13,IDS,13.47022587268994,2.783
infantllmadison,mb030,13,IDS,9.3305954825462,2.032
infantllmadison,mb031,13,ADS,12.84599589322382,2.24
infantllmadison,mb032,13,IDS,13.075975359342916,7.805
infantllmadison,mb033,13,ADS,6.04517453798768,10.04
infantllmadison,mb034,13,IDS,10.97330595482546,6.486
infantllmadison,mb035,13,IDS,11.991786447638605,3.968
infantllmadison,mb036,13,ADS,13.1088295687885,5.127
infantllmadison,mb037,13,NA,9.88911704312115,NA
infantllmadison,mb038,13,ADS,6.406570841889117,5.759
infantllmadison,mb039,13,IDS,9.69199178644764,5.539
infantllmadison,mb040,13,IDS,12.09034907597536,4.106
infantllmadison,mb041,13,IDS,6.833675564681725,2.932
infantllmadison,mb042,13,NA,6.6036960985626285,NA
infantllmadison,mb043,13,IDS,8.739219712525667,3.472
infantllmadison,mb044,13,NA,6.11088295687885,NA
infantllmadison,mb045,13,ADS,10.283367556468171,2.094
infantllmadison,mb046,13,ADS,12.254620123203283,4.006
infantllmadison,mb047,13,IDS,12.41889117043121,2.182
infantllmadison,mb048,13,IDS,6.636550308008213,7.808
infantllmadison,mb049,13,IDS,11.696098562628336,3.096
infantllmadison,mb050,13,ADS,9.921971252566737,4.511
infantllmadison,mb051,13,IDS,9.659137577002053,2.255
infantllmadison,mb052,13,ADS,12.583162217659138,8.662
infantllmadison,mb053,13,IDS,12.15605749486653,5.065
infantllmadison,mb054,13,ADS,7.5564681724846,6.503
infantllmadison,mb055,13,ADS,12.35318275154004,NA
infantllmadison,mb056,13,IDS,7.786447638603696,2.37
infantllmadison,mb058,13,ADS,14.2258726899384,2.741
infantllmadison,mb059,13,ADS,10.250513347022586,8.863
infantllmadison,mb060,13,ADS,7.326488706365503,2.167
infantllmadison,mb061,13,NA,7.359342915811088,NA
infantllmadison,mb062,13,IDS,7.753593429158111,4.544
infantllmadison,mb063,13,IDS,14.160164271047227,5.221
infantllmadison,mb064,13,IDS,10.841889117043122,6.831
infantllmadison,mb065,13,ADS,14.390143737166325,3.263
infantllmadison,mb066,13,NA,14.882956878850102,NA
infantllmadison,mb067,13,NA,14.784394250513348,NA
infantllmadison,mb068,13,NA,13.79876796714579,NA
infantllmadison,mb069,13,ADS,14.455852156057494,3.607
infantllmadison,mb070,13,IDS,13.568788501026694,4.689
infantllmadison,mb071,13,ADS,6.209445585215605,5.941
infantllmadison,mb072,13,NA,14.850102669404516,NA
infantllmadison,mb073,13,NA,13.831622176591376,NA
infantllmadison,mb074,13,NA,14.915811088295689,NA
infantllmadison,mb075,13,IDS,14.620123203285422,2.553
infantllmadison,mb076,13,ADS,9.396303901437372,6.506
infantllmadison,mb077,13,IDS,11.433264887063656,5.055
infantllmadison,mb078,13,ADS,13.700205338809036,3.942
infantllmadison,mb079,13,IDS,7.260780287474333,14.436
infantllmadison,mb080,13,IDS,12.681724845995891,9.705
infantllmadison,mb081,13,NA,13.174537987679672,NA
infantllmadison,mb082,13,NA,12.550308008213552,NA
infantllmadison,mb083,13,ADS,14.35728952772074,4.575
infantllmadison,mb084,13,ADS,9.724845995893224,3.582
infantllmadison,mb085,13,NA,8.607802874743326,NA
infantllmadison,mb086,13,NA,6.143737166324435,NA
infantllmadison,mb087,13,NA,10.546201232032857,NA
infantllmadison,mb088,13,ADS,10.151950718685832,3.671
infantllmadison,mb089,13,IDS,9.659137577002053,NA
infantllmadison,mb090,13,NA,6.406570841889117,NA
infantllmadison,mb091,13,ADS,9.462012320328542,6.137
infantllmadison,mb092,13,IDS,6.373716632443532,NA
infantllmadison,mb093,13,ADS,8.706365503080082,4.95
infantllmadison,mb094,13,IDS,6.7351129363449695,2.968
infantllmadison,mb095,13,ADS,10.283367556468171,NA
infantllmadison,mb096,13,NA,6.373716632443532,NA
infantllmadison,mb097,13,IDS,7.5564681724846,2.919
infantllmadison,mb098,13,ADS,6.176591375770021,NA
infantllmadison,mb003,14,NA,9.3305954825462,NA
infantllmadison,mb004,14,ADS,8.837782340862423,3.01
infantllmadison,mb005,14,IDS,8.147843942505133,4.221
infantllmadison,mb006,14,NA,11.696098562628336,NA
infantllmadison,mb008,14,NA,8.870636550308008,NA
infantllmadison,mb009,14,NA,10.480492813141684,NA
infantllmadison,mb010,14,NA,10.77618069815195,NA
infantllmadison,mb011,14,ADS,9.757700205338809,9.847
infantllmadison,mb012,14,NA,6.997946611909651,NA
infantllmadison,mb013,14,IDS,8.016427104722792,2.389
infantllmadison,mb014,14,ADS,8.706365503080082,5.151
infantllmadison,mb015,14,ADS,13.305954825462011,NA
infantllmadison,mb016,14,IDS,8.706365503080082,10.281
infantllmadison,mb017,14,IDS,13.305954825462011,2.527
infantllmadison,mb019,14,ADS,10.4476386036961,4.191
infantllmadison,mb020,14,NA,13.79876796714579,NA
infantllmadison,mb021,14,NA,9.100616016427104,NA
infantllmadison,mb022,14,ADS,10.841889117043122,3.929
infantllmadison,mb023,14,IDS,9.921971252566737,16.599
infantllmadison,mb024,14,ADS,11.761806981519507,2.126
infantllmadison,mb025,14,ADS,8.344969199178644,NA
infantllmadison,mb026,14,IDS,11.630390143737166,NA
infantllmadison,mb027,14,IDS,11.630390143737166,5.256
infantllmadison,mb028,14,NA,10.053388090349076,NA
infantllmadison,mb029,14,ADS,13.47022587268994,3.446
infantllmadison,mb030,14,ADS,9.3305954825462,NA
infantllmadison,mb031,14,IDS,12.84599589322382,9.407
infantllmadison,mb032,14,ADS,13.075975359342916,2.519
infantllmadison,mb033,14,IDS,6.04517453798768,5.111
infantllmadison,mb034,14,ADS,10.97330595482546,3.71
infantllmadison,mb035,14,ADS,11.991786447638605,3.044
infantllmadison,mb036,14,NA,13.1088295687885,NA
infantllmadison,mb037,14,NA,9.88911704312115,NA
infantllmadison,mb038,14,IDS,6.406570841889117,4.263
infantllmadison,mb039,14,ADS,9.69199178644764,NA
infantllmadison,mb040,14,ADS,12.09034907597536,5.265
infantllmadison,mb041,14,ADS,6.833675564681725,11.973
infantllmadison,mb042,14,NA,6.6036960985626285,NA
infantllmadison,mb043,14,ADS,8.739219712525667,3.423
infantllmadison,mb044,14,ADS,6.11088295687885,11.659
infantllmadison,mb045,14,IDS,10.283367556468171,3.999
infantllmadison,mb046,14,IDS,12.254620123203283,6.487
infantllmadison,mb047,14,ADS,12.41889117043121,2.631
infantllmadison,mb048,14,ADS,6.636550308008213,7.576
infantllmadison,mb049,14,ADS,11.696098562628336,5.936
infantllmadison,mb050,14,IDS,9.921971252566737,7.861
infantllmadison,mb051,14,ADS,9.659137577002053,3.495
infantllmadison,mb052,14,IDS,12.583162217659138,4.874
infantllmadison,mb053,14,NA,12.15605749486653,NA
infantllmadison,mb054,14,IDS,7.5564681724846,3.967
infantllmadison,mb055,14,IDS,12.35318275154004,2.208
infantllmadison,mb056,14,ADS,7.786447638603696,7.986
infantllmadison,mb058,14,IDS,14.2258726899384,NA
infantllmadison,mb059,14,IDS,10.250513347022586,4.385
infantllmadison,mb060,14,IDS,7.326488706365503,7.655
infantllmadison,mb061,14,NA,7.359342915811088,NA
infantllmadison,mb062,14,ADS,7.753593429158111,9.407
infantllmadison,mb063,14,ADS,14.160164271047227,2.847
infantllmadison,mb064,14,ADS,10.841889117043122,3.694
infantllmadison,mb065,14,IDS,14.390143737166325,3.382
infantllmadison,mb066,14,NA,14.882956878850102,NA
infantllmadison,mb067,14,NA,14.784394250513348,NA
infantllmadison,mb068,14,NA,13.79876796714579,NA
infantllmadison,mb069,14,IDS,14.455852156057494,18
infantllmadison,mb070,14,NA,13.568788501026694,NA
infantllmadison,mb071,14,IDS,6.209445585215605,NA
infantllmadison,mb072,14,NA,14.850102669404516,NA
infantllmadison,mb073,14,NA,13.831622176591376,NA
infantllmadison,mb074,14,NA,14.915811088295689,NA
infantllmadison,mb075,14,ADS,14.620123203285422,NA
infantllmadison,mb076,14,IDS,9.396303901437372,8.953
infantllmadison,mb077,14,ADS,11.433264887063656,3.431
infantllmadison,mb078,14,IDS,13.700205338809036,3.694
infantllmadison,mb079,14,ADS,7.260780287474333,3.287
infantllmadison,mb080,14,ADS,12.681724845995891,7.289
infantllmadison,mb081,14,NA,13.174537987679672,NA
infantllmadison,mb082,14,NA,12.550308008213552,NA
infantllmadison,mb083,14,IDS,14.35728952772074,2.686
infantllmadison,mb084,14,IDS,9.724845995893224,10.719
infantllmadison,mb085,14,NA,8.607802874743326,NA
infantllmadison,mb086,14,NA,6.143737166324435,NA
infantllmadison,mb087,14,NA,10.546201232032857,NA
infantllmadison,mb088,14,IDS,10.151950718685832,5.351
infantllmadison,mb089,14,ADS,9.659137577002053,2.029
infantllmadison,mb090,14,IDS,6.406570841889117,3.535
infantllmadison,mb091,14,IDS,9.462012320328542,15.768
infantllmadison,mb092,14,ADS,6.373716632443532,3.51
infantllmadison,mb093,14,IDS,8.706365503080082,9.527
infantllmadison,mb094,14,ADS,6.7351129363449695,NA
infantllmadison,mb095,14,IDS,10.283367556468171,NA
infantllmadison,mb096,14,NA,6.373716632443532,NA
infantllmadison,mb097,14,ADS,7.5564681724846,4.631
infantllmadison,mb098,14,IDS,6.176591375770021,3.352
infantllmadison,mb003,15,NA,9.3305954825462,NA
infantllmadison,mb004,15,ADS,8.837782340862423,2.111
infantllmadison,mb005,15,IDS,8.147843942505133,8.974
infantllmadison,mb006,15,NA,11.696098562628336,NA
infantllmadison,mb008,15,NA,8.870636550308008,NA
infantllmadison,mb009,15,NA,10.480492813141684,NA
infantllmadison,mb010,15,NA,10.77618069815195,NA
infantllmadison,mb011,15,ADS,9.757700205338809,12.35
infantllmadison,mb012,15,NA,6.997946611909651,NA
infantllmadison,mb013,15,IDS,8.016427104722792,4.973
infantllmadison,mb014,15,IDS,8.706365503080082,4.907
infantllmadison,mb015,15,ADS,13.305954825462011,NA
infantllmadison,mb016,15,ADS,8.706365503080082,9.487
infantllmadison,mb017,15,IDS,13.305954825462011,3.914
infantllmadison,mb019,15,IDS,10.4476386036961,13.652
infantllmadison,mb020,15,NA,13.79876796714579,NA
infantllmadison,mb021,15,NA,9.100616016427104,NA
infantllmadison,mb022,15,ADS,10.841889117043122,2.639
infantllmadison,mb023,15,IDS,9.921971252566737,5.782
infantllmadison,mb024,15,IDS,11.761806981519507,NA
infantllmadison,mb025,15,ADS,8.344969199178644,4.999
infantllmadison,mb026,15,ADS,11.630390143737166,NA
infantllmadison,mb027,15,ADS,11.630390143737166,NA
infantllmadison,mb028,15,NA,10.053388090349076,NA
infantllmadison,mb029,15,ADS,13.47022587268994,NA
infantllmadison,mb030,15,IDS,9.3305954825462,3.185
infantllmadison,mb031,15,IDS,12.84599589322382,NA
infantllmadison,mb032,15,IDS,13.075975359342916,7.106
infantllmadison,mb033,15,IDS,6.04517453798768,5.335
infantllmadison,mb034,15,ADS,10.97330595482546,4.183
infantllmadison,mb035,15,IDS,11.991786447638605,15.468
infantllmadison,mb036,15,NA,13.1088295687885,NA
infantllmadison,mb037,15,NA,9.88911704312115,NA
infantllmadison,mb038,15,ADS,6.406570841889117,7.54
infantllmadison,mb039,15,ADS,9.69199178644764,2.174
infantllmadison,mb040,15,ADS,12.09034907597536,16.246
infantllmadison,mb041,15,ADS,6.833675564681725,12.152
infantllmadison,mb042,15,NA,6.6036960985626285,NA
infantllmadison,mb043,15,IDS,8.739219712525667,NA
infantllmadison,mb044,15,IDS,6.11088295687885,3.75
infantllmadison,mb045,15,IDS,10.283367556468171,9.055
infantllmadison,mb046,15,IDS,12.254620123203283,5.27
infantllmadison,mb047,15,IDS,12.41889117043121,16.855
infantllmadison,mb048,15,ADS,6.636550308008213,3.992
infantllmadison,mb049,15,IDS,11.696098562628336,2.672
infantllmadison,mb050,15,ADS,9.921971252566737,7.337
infantllmadison,mb051,15,ADS,9.659137577002053,3.19
infantllmadison,mb052,15,ADS,12.583162217659138,6.215
infantllmadison,mb053,15,NA,12.15605749486653,NA
infantllmadison,mb054,15,IDS,7.5564681724846,8.786
infantllmadison,mb055,15,IDS,12.35318275154004,2.412
infantllmadison,mb056,15,IDS,7.786447638603696,6.047
infantllmadison,mb058,15,ADS,14.2258726899384,3.741
infantllmadison,mb059,15,IDS,10.250513347022586,14.067
infantllmadison,mb060,15,ADS,7.326488706365503,6.144
infantllmadison,mb061,15,NA,7.359342915811088,NA
infantllmadison,mb062,15,ADS,7.753593429158111,9.59
infantllmadison,mb063,15,ADS,14.160164271047227,3.974
infantllmadison,mb064,15,IDS,10.841889117043122,8.871
infantllmadison,mb065,15,IDS,14.390143737166325,2.126
infantllmadison,mb066,15,NA,14.882956878850102,NA
infantllmadison,mb067,15,NA,14.784394250513348,NA
infantllmadison,mb068,15,NA,13.79876796714579,NA
infantllmadison,mb069,15,IDS,14.455852156057494,3.902
infantllmadison,mb070,15,NA,13.568788501026694,NA
infantllmadison,mb071,15,IDS,6.209445585215605,6.424
infantllmadison,mb072,15,NA,14.850102669404516,NA
infantllmadison,mb073,15,NA,13.831622176591376,NA
infantllmadison,mb074,15,NA,14.915811088295689,NA
infantllmadison,mb075,15,IDS,14.620123203285422,7.527
infantllmadison,mb076,15,ADS,9.396303901437372,NA
infantllmadison,mb077,15,IDS,11.433264887063656,2.753
infantllmadison,mb078,15,NA,13.700205338809036,NA
infantllmadison,mb079,15,IDS,7.260780287474333,3.159
infantllmadison,mb080,15,ADS,12.681724845995891,4.137
infantllmadison,mb081,15,NA,13.174537987679672,NA
infantllmadison,mb082,15,NA,12.550308008213552,NA
infantllmadison,mb083,15,ADS,14.35728952772074,NA
infantllmadison,mb084,15,IDS,9.724845995893224,5.963
infantllmadison,mb085,15,NA,8.607802874743326,NA
infantllmadison,mb086,15,NA,6.143737166324435,NA
infantllmadison,mb087,15,NA,10.546201232032857,NA
infantllmadison,mb088,15,ADS,10.151950718685832,4.977
infantllmadison,mb089,15,ADS,9.659137577002053,5.023
infantllmadison,mb090,15,IDS,6.406570841889117,9.614
infantllmadison,mb091,15,IDS,9.462012320328542,3.984
infantllmadison,mb092,15,IDS,6.373716632443532,NA
infantllmadison,mb093,15,ADS,8.706365503080082,3.328
infantllmadison,mb094,15,ADS,6.7351129363449695,NA
infantllmadison,mb095,15,NA,10.283367556468171,NA
infantllmadison,mb096,15,NA,6.373716632443532,NA
infantllmadison,mb097,15,IDS,7.5564681724846,NA
infantllmadison,mb098,15,ADS,6.176591375770021,12.104
infantllmadison,mb003,16,NA,9.3305954825462,NA
infantllmadison,mb004,16,IDS,8.837782340862423,2.859
infantllmadison,mb005,16,ADS,8.147843942505133,3.04
infantllmadison,mb006,16,NA,11.696098562628336,NA
infantllmadison,mb008,16,NA,8.870636550308008,NA
infantllmadison,mb009,16,NA,10.480492813141684,NA
infantllmadison,mb010,16,NA,10.77618069815195,NA
infantllmadison,mb011,16,IDS,9.757700205338809,17.148
infantllmadison,mb012,16,NA,6.997946611909651,NA
infantllmadison,mb013,16,ADS,8.016427104722792,2.744
infantllmadison,mb014,16,ADS,8.706365503080082,3.615
infantllmadison,mb015,16,NA,13.305954825462011,NA
infantllmadison,mb016,16,IDS,8.706365503080082,7.104
infantllmadison,mb017,16,ADS,13.305954825462011,4.035
infantllmadison,mb019,16,ADS,10.4476386036961,3.832
infantllmadison,mb020,16,NA,13.79876796714579,NA
infantllmadison,mb021,16,NA,9.100616016427104,NA
infantllmadison,mb022,16,IDS,10.841889117043122,2.672
infantllmadison,mb023,16,ADS,9.921971252566737,5.127
infantllmadison,mb024,16,ADS,11.761806981519507,NA
infantllmadison,mb025,16,IDS,8.344969199178644,3.702
infantllmadison,mb026,16,IDS,11.630390143737166,6.769
infantllmadison,mb027,16,IDS,11.630390143737166,NA
infantllmadison,mb028,16,NA,10.053388090349076,NA
infantllmadison,mb029,16,IDS,13.47022587268994,3.156
infantllmadison,mb030,16,ADS,9.3305954825462,8.944
infantllmadison,mb031,16,ADS,12.84599589322382,3.303
infantllmadison,mb032,16,ADS,13.075975359342916,2.159
infantllmadison,mb033,16,ADS,6.04517453798768,3.014
infantllmadison,mb034,16,NA,10.97330595482546,NA
infantllmadison,mb035,16,ADS,11.991786447638605,NA
infantllmadison,mb036,16,NA,13.1088295687885,NA
infantllmadison,mb037,16,NA,9.88911704312115,NA
infantllmadison,mb038,16,IDS,6.406570841889117,3.464
infantllmadison,mb039,16,IDS,9.69199178644764,NA
infantllmadison,mb040,16,IDS,12.09034907597536,5.51
infantllmadison,mb041,16,IDS,6.833675564681725,NA
infantllmadison,mb042,16,NA,6.6036960985626285,NA
infantllmadison,mb043,16,ADS,8.739219712525667,5.103
infantllmadison,mb044,16,ADS,6.11088295687885,3.414
infantllmadison,mb045,16,ADS,10.283367556468171,4.992
infantllmadison,mb046,16,ADS,12.254620123203283,3.719
infantllmadison,mb047,16,ADS,12.41889117043121,2.12
infantllmadison,mb048,16,IDS,6.636550308008213,5.706
infantllmadison,mb049,16,ADS,11.696098562628336,NA
infantllmadison,mb050,16,IDS,9.921971252566737,5.587
infantllmadison,mb051,16,IDS,9.659137577002053,NA
infantllmadison,mb052,16,IDS,12.583162217659138,5.11
infantllmadison,mb053,16,NA,12.15605749486653,NA
infantllmadison,mb054,16,ADS,7.5564681724846,10.194
infantllmadison,mb055,16,NA,12.35318275154004,NA
infantllmadison,mb056,16,ADS,7.786447638603696,7.879
infantllmadison,mb058,16,IDS,14.2258726899384,NA
infantllmadison,mb059,16,ADS,10.250513347022586,6.648
infantllmadison,mb060,16,IDS,7.326488706365503,4.163
infantllmadison,mb061,16,NA,7.359342915811088,NA
infantllmadison,mb062,16,IDS,7.753593429158111,6.184
infantllmadison,mb063,16,IDS,14.160164271047227,6.702
infantllmadison,mb064,16,ADS,10.841889117043122,9.559
infantllmadison,mb065,16,ADS,14.390143737166325,2.097
infantllmadison,mb066,16,NA,14.882956878850102,NA
infantllmadison,mb067,16,NA,14.784394250513348,NA
infantllmadison,mb068,16,NA,13.79876796714579,NA
infantllmadison,mb069,16,ADS,14.455852156057494,3.932
infantllmadison,mb070,16,NA,13.568788501026694,NA
infantllmadison,mb071,16,ADS,6.209445585215605,14.877
infantllmadison,mb072,16,NA,14.850102669404516,NA
infantllmadison,mb073,16,NA,13.831622176591376,NA
