lab,sub_num,trial_type,trial_num,looking_time
infantllmadison,1386,IDS,9,3.991
infantllmadison,1387,IDS,9,8.902
infantllmadison,103,NA,9,NA
infantllmadison,1389,IDS,9,6.086
infantllmadison,103,NA,9,NA
infantllmadison,1391,IDS,9,6.487
infantllmadison,1392,ADS,9,4.153
infantllmadison,1393,IDS,9,NA
infantllmadison,1394,IDS,9,10.924
infantllmadison,1395,ADS,9,14.981
infantllmadison,1396,IDS,9,6.743
infantllmadison,1397,ADS,9,5.193
infantllmadison,1398,IDS,9,7.626
infantllmadison,103,NA,9,NA
infantllmadison,1400,ADS,9,6.461
infantllmadison,1401,IDS,9,10.887
infantstudiesubc,1402,ADS,9,2.4024
infantstudiesubc,1403,ADS,9,3.2032
infantstudiesubc,1404,ADS,9,3.2032
infantstudiesubc,1405,ADS,9,2.469133333
infantstudiesubc,1406,IDS,9,2.3023
infantstudiesubc,1407,ADS,9,3.269933333
infantstudiesubc,1408,ADS,9,11.27793333
infantstudiesubc,1409,ADS,9,4.2042
infantstudiesubc,1410,IDS,9,7.1071
infantstudiesubc,1411,IDS,9,NA
infantstudiesubc,1412,IDS,9,NA
infantstudiesubc,1413,IDS,9,5.472133333
infantstudiesubc,103,NA,9,NA
infantstudiesubc,103,NA,9,NA
infantstudiesubc,1416,ADS,9,NA
infantstudiesubc,1417,IDS,9,NA
infantstudiesubc,1418,ADS,9,NA
infantstudiesubc,1419,ADS,9,NA
infantstudiesubc,1420,IDS,9,2.068733333
infantstudiesubc,1421,ADS,9,NA
irlconcordia,103,NA,9,NA
irlconcordia,1423,ADS,9,2.81
irlconcordia,103,NA,9,NA
irlconcordia,1425,IDS,9,NA
irlconcordia,103,NA,9,NA
irlconcordia,1427,ADS,9,NA
irlconcordia,1428,IDS,9,6.91
irlconcordia,103,NA,9,NA
irlconcordia,1429,IDS,9,NA
irlconcordia,103,NA,9,NA
irlconcordia,1431,IDS,9,NA
irlconcordia,1432,IDS,9,4.26
irlconcordia,103,NA,9,NA
irlconcordia,1434,ADS,9,3.06
irlconcordia,1435,ADS,9,14.71
irlconcordia,103,NA,9,NA
irlconcordia,1437,ADS,9,3.76
irlconcordia,103,NA,9,NA
irlconcordia,1439,ADS,9,NA
irlconcordia,1440,ADS,9,5.61
irlconcordia,1441,IDS,9,9.9
irlconcordia,1442,IDS,9,2.65
irlconcordia,1443,ADS,9,NA
irlconcordia,1444,IDS,9,2.32
irlconcordia,1445,IDS,9,4.53
irlconcordia,1446,ADS,9,2.62
irlconcordia,1447,IDS,9,NA
irlconcordia,1448,ADS,9,2.35
irlconcordia,1449,ADS,9,NA
irlconcordia,1450,IDS,9,2.73
irlconcordia,103,NA,9,NA
irlconcordia,1452,IDS,9,2.4
irlconcordia,1453,IDS,9,13.96
irlconcordia,1454,IDS,9,4.6
irlconcordia,103,NA,9,NA
irlconcordia,1456,ADS,9,NA
irlconcordia,103,NA,9,NA
islnotredame,1458,ADS,9,5.663
islnotredame,1459,IDS,9,4.421
islnotredame,1460,ADS,9,NA
islnotredame,1461,IDS,9,15.102
islnotredame,1462,ADS,9,3.168
islnotredame,1463,IDS,9,13.305
islnotredame,1464,ADS,9,3.996
islnotredame,1465,IDS,9,2.176
islnotredame,1466,ADS,9,11.748
islnotredame,1467,IDS,9,2.75
islnotredame,1468,ADS,9,2.729
islnotredame,1469,IDS,9,6.775
islnotredame,1470,ADS,9,10.44
islnotredame,1471,IDS,9,2.487
islnotredame,1472,ADS,9,3.007
islnotredame,1473,IDS,9,NA
islnotredame,1474,ADS,9,2.815
islnotredame,1475,IDS,9,NA
islnotredame,1476,ADS,9,5.558
islnotredame,1477,IDS,9,2.687
islnotredame,1478,IDS,9,8.479
islnotredame,1479,ADS,9,NA
islnotredame,1480,IDS,9,5.017
islnotredame,1481,ADS,9,7.653
islnotredame,1482,IDS,9,5.882
islnotredame,1483,IDS,9,NA
islnotredame,1484,ADS,9,3.688
islnotredame,1485,ADS,9,2.24
isplabmcgill,1486,IDS,9,4.01
isplabmcgill,103,NA,9,NA
isplabmcgill,1488,IDS,9,14.56
isplabmcgill,1489,ADS,9,9.29
isplabmcgill,103,NA,9,NA
isplabmcgill,1491,ADS,9,3.03
isplabmcgill,1492,IDS,9,6.03
isplabmcgill,1493,ADS,9,NA
isplabmcgill,1494,IDS,9,10.9
isplabmcgill,103,NA,9,NA
isplabmcgill,1496,IDS,9,7.27
jmucdl,2328,ADS,9,NA
jmucdl,1497,IDS,9,NA
jmucdl,1498,IDS,9,NA
jmucdl,1499,ADS,9,NA
jmucdl,1500,IDS,9,NA
jmucdl,1501,IDS,9,NA
jmucdl,1502,IDS,9,NA
jmucdl,1503,ADS,9,NA
jmucdl,1504,IDS,9,NA
jmucdl,1505,IDS,9,NA
jmucdl,1506,IDS,9,NA
jmucdl,1507,ADS,9,NA
jmucdl,1508,IDS,9,NA
jmucdl,1509,ADS,9,NA
jmucdl,1510,ADS,9,NA
jmucdl,1511,ADS,9,NA
jmucdl,1512,IDS,9,NA
kokuhamburg,103,NA,9,NA
kokuhamburg,103,NA,9,NA
kokuhamburg,103,NA,9,NA
kokuhamburg,103,NA,9,NA
kokuhamburg,1517,IDS,9,6.01
kokuhamburg,1518,ADS,9,12.37
kokuhamburg,103,NA,9,NA
kokuhamburg,103,NA,9,NA
kokuhamburg,1521,IDS,9,6.56
kokuhamburg,103,NA,9,NA
kokuhamburg,103,NA,9,NA
kokuhamburg,103,NA,9,NA
kokuhamburg,103,NA,9,NA
kokuhamburg,1526,IDS,9,3.1
kokuhamburg,1527,ADS,9,3.65
kokuhamburg,1528,ADS,9,4.87
kokuhamburg,1529,ADS,9,5.11
kokuhamburg,1530,ADS,9,3.16
kokuhamburg,103,NA,9,NA
kokuhamburg,1532,ADS,9,NA
kokuhamburg,103,NA,9,NA
kokuhamburg,1534,IDS,9,2.64
kokuhamburg,103,NA,9,NA
kokuhamburg,1536,ADS,9,3.69
kokuhamburg,1537,ADS,9,4.84
kyotobabylab,1538,IDS,9,5.64
kyotobabylab,1539,ADS,9,NA
kyotobabylab,1540,IDS,9,7.34
kyotobabylab,1541,ADS,9,4.03
kyotobabylab,1542,IDS,9,5.34
kyotobabylab,103,NA,9,NA
kyotobabylab,1544,IDS,9,2.21
kyotobabylab,1545,ADS,9,NA
kyotobabylab,103,NA,9,NA
kyotobabylab,1547,ADS,9,3.33
kyotobabylab,1548,IDS,9,4.93
kyotobabylab,1549,ADS,9,2.03
kyotobabylab,1550,IDS,9,2.13
kyotobabylab,1551,ADS,9,NA
kyotobabylab,1552,IDS,9,NA
kyotobabylab,1553,ADS,9,2.52
kyotobabylab,1554,IDS,9,3.71
kyotobabylab,1555,ADS,9,NA
kyotobabylab,1556,IDS,9,7.43
kyotobabylab,1557,ADS,9,3.34
kyotobabylab,1558,IDS,9,4.61
kyotobabylab,1559,ADS,9,8.88
kyotobabylab,1560,IDS,9,3.34
kyotobabylab,1561,IDS,9,8.08
kyotobabylab,1562,ADS,9,3.27
kyotobabylab,1563,IDS,9,3.05
kyotobabylab,1564,ADS,9,4.25
kyotobabylab,1565,IDS,9,4.94
kyotobabylab,1566,ADS,9,3.43
kyotobabylab,1567,IDS,9,2.2
labunam,1568,ADS,9,3.233
labunam,103,NA,9,NA
labunam,1570,ADS,9,NA
labunam,1571,IDS,9,NA
labunam,1572,ADS,9,NA
labunam,1573,ADS,9,NA
labunam,1574,IDS,9,NA
labunam,1575,IDS,9,NA
labunam,103,NA,9,NA
labunam,1577,ADS,9,NA
labunam,103,NA,9,NA
labunam,103,NA,9,NA
labunam,103,NA,9,NA
labunam,1581,IDS,9,NA
labunam,1582,ADS,9,NA
labunam,103,NA,9,NA
labunam,1584,IDS,9,18
labunam,1585,IDS,9,2.861
labunam,1586,ADS,9,NA
labunam,1587,ADS,9,3.8
labunam,1588,ADS,9,NA
labunam,1589,ADS,9,NA
labunam,1590,ADS,9,11.686
labunam,1591,ADS,9,2.941
labunam,1592,IDS,9,NA
labunam,103,NA,9,NA
labunam,1594,ADS,9,NA
labunam,1595,IDS,9,2.24
labunam,1596,ADS,9,NA
labunam,1597,ADS,9,NA
labunam,103,NA,9,NA
labunam,103,NA,9,NA
labunam,1600,ADS,9,NA
labunam,1601,ADS,9,NA
labunam,1602,IDS,9,4.504
labunam,1603,ADS,9,NA
lancaster,1604,IDS,9,NA
lancaster,103,NA,9,NA
lancaster,1606,IDS,9,NA
lancaster,1607,ADS,9,2.112281878
lancaster,1608,IDS,9,NA
lancaster,1609,ADS,9,11.42755238
lancaster,1610,IDS,9,7.033358252
lancaster,1611,ADS,9,6.728625537
lancaster,1612,IDS,9,16.29697626
lancaster,1613,ADS,9,2.093740083
lancaster,1614,IDS,9,4.459906631
lancaster,1615,ADS,9,NA
lancaster,1616,IDS,9,NA
lancaster,1617,ADS,9,11.24986078
lancaster,1618,IDS,9,NA
lancaster,1619,ADS,9,NA
lancaster,1620,IDS,9,NA
lancaster,1621,ADS,9,17.48692023
lancaster,1622,IDS,9,4.6002544
lancaster,1623,ADS,9,3.312943861
lancaster,1624,IDS,9,NA
lancaster,1625,ADS,9,7.3792056090000004
lancaster,103,NA,9,NA
lancaster,103,NA,9,NA
lancaster,1627,IDS,9,12.23
lancaster,1628,ADS,9,8.92
lancaster,1629,IDS,9,3.11
lancaster,1630,IDS,9,8.14
lancaster,1631,ADS,9,4.81
lancaster,103,NA,9,NA
lancaster,1633,ADS,9,NA
lancaster,1634,IDS,9,3.34
lancaster,1635,ADS,9,NA
lancaster,1636,IDS,9,8.01
lancaster,1637,ADS,9,5.11
lancaster,1638,IDS,9,4.95
lancaster,1639,ADS,9,NA
lancaster,1640,IDS,9,NA
lancaster,1641,IDS,9,8.76
lancaster,1642,ADS,9,8.33
lancaster,1643,IDS,9,11.58
lancaster,1644,IDS,9,4.61
langlabucla,1645,ADS,9,15.492
langlabucla,1646,ADS,9,5.392
langlabucla,1647,IDS,9,12.64
langlabucla,1648,ADS,9,13.722
langlabucla,1649,IDS,9,7.375
langlabucla,1650,ADS,9,7.28
langlabucla,1651,IDS,9,17.493
langlabucla,1652,ADS,9,2.784
langlabucla,1653,IDS,9,8.56
langlabucla,1654,ADS,9,5.808
langlabucla,1655,IDS,9,18
langlabucla,1656,ADS,9,17.58
langlabucla,1657,IDS,9,6.512
langlabucla,1658,ADS,9,17.96
langlabucla,1659,IDS,9,11.072
langlabucla,1660,ADS,9,10.72
langlabucla,1661,IDS,9,10.096
langlabucla,1662,ADS,9,16.32
langlabucla,1663,IDS,9,10.336
langlabucla,1664,ADS,9,10.688
langlabucla,1665,IDS,9,4.943
langlabucla,1666,ADS,9,4.384
langlabucla,1667,IDS,9,13.711
langlabucla,1668,ADS,9,8.383
langlabucla,1669,IDS,9,18
langlabucla,1670,ADS,9,11.088
langlabucla,1671,IDS,9,18
langlabucla,1672,ADS,9,NA
langlabucla,1673,IDS,9,5.664
langlabucla,1674,ADS,9,3.344
langlabucla,1675,IDS,9,16.393
langlabucla,1676,ADS,9,5.887
langlabucla,1677,IDS,9,15.862
langlabucla,1678,ADS,9,6.224
langlabucla,1679,IDS,9,11.008
langlabucla,1680,IDS,9,NA
langlabucla,1681,ADS,9,6.224
langlabucla,1682,IDS,9,5.952
langlabucla,1683,ADS,9,5.456
langlabucla,1684,IDS,9,2.544
langlabucla,103,NA,9,NA
langlabucla,1686,ADS,9,10.975
langlabucla,1687,IDS,9,18
langlabucla,103,NA,9,NA
langlabucla,1689,IDS,9,9.84
langlabucla,1690,ADS,9,4.416
langlabucla,1691,IDS,9,2.8
langlabucla,1692,ADS,9,NA
langlabucla,103,NA,9,NA
langlabucla,1694,ADS,9,8.16
langlabucla,1695,IDS,9,3.92
langlabucla,103,NA,9,NA
langlabucla,1697,IDS,9,5.68
langlabucla,1698,ADS,9,4.832
langlabucla,1699,ADS,9,3.841
langlabucla,1700,IDS,9,17.57
langlabucla,1701,IDS,9,4.64
langlabucla,1702,ADS,9,7.248
langlabucla,1703,IDS,9,8.56
langlabucla,1704,ADS,9,9.039
langlabucla,1705,IDS,9,7.36
langlabucla,1706,ADS,9,3.808
langlabucla,1707,IDS,9,8.976
lcdfsu,1708,ADS,9,NA
lcdfsu,1709,IDS,9,2.074
lcdfsu,1710,ADS,9,4.847
lcdfsu,1711,IDS,9,NA
lcdfsu,1712,ADS,9,NA
lcdfsu,1713,IDS,9,NA
lcdfsu,1714,ADS,9,2.878
lcdfsu,1715,IDS,9,NA
lcdfsu,1716,ADS,9,7.732
lcdfsu,1717,IDS,9,NA
lcdfsu,1718,ADS,9,NA
lcdfsu,1719,IDS,9,NA
lcdfsu,1720,ADS,9,2.355
lcdfsu,1721,ADS,9,3.893
lcdfsu,1722,ADS,9,5.394
lcdfsu,1723,IDS,9,3.865
lcdfsu,1724,ADS,9,2.251
lcdfsu,1725,IDS,9,NA
lcdfsu,1726,ADS,9,2.453
lcdfsu,1727,IDS,9,11.614
lcdfsu,1728,IDS,9,NA
lcdfsu,1729,IDS,9,NA
lcdfsu,1730,ADS,9,NA
lcduleeds,1731,ADS,9,3.546
lcduleeds,1732,IDS,9,NA
lcduleeds,1733,ADS,9,NA
lcduleeds,1734,IDS,9,6.004
lcduleeds,1735,ADS,9,NA
lcduleeds,1736,IDS,9,NA
lcduleeds,1737,ADS,9,10.43
lcduleeds,2305,IDS,9,NA
lcduleeds,1738,ADS,9,6.719
lcduleeds,1739,IDS,9,3.534
lcduleeds,1740,ADS,9,NA
lcduleeds,1741,IDS,9,NA
lcduleeds,1742,IDS,9,NA
lcduleeds,2306,IDS,9,NA
ldlottawa,1743,ADS,9,2.8533
ldlottawa,1744,ADS,9,3.62
ldlottawa,1745,IDS,9,NA
ldlottawa,1746,ADS,9,NA
ldlottawa,1747,IDS,9,4.2567
ldlottawa,1748,ADS,9,2.8533
ldlottawa,103,NA,9,NA
ldlottawa,1750,ADS,9,NA
ldlottawa,1751,IDS,9,NA
ldlottawa,1752,IDS,9,2.3033
ldlottawa,103,NA,9,NA
ldlottawa,1754,IDS,9,2.45333
ldlottawa,1755,ADS,9,2.32
ldlottawa,1756,IDS,9,5.17
ldlottawa,103,NA,9,NA
ldlottawa,103,NA,9,NA
ldlottawa,1759,ADS,9,NA
ldlottawa,1760,IDS,9,NA
ldlottawa,103,NA,9,NA
ldlottawa,1762,IDS,9,NA
ldlottawa,1763,ADS,9,2.8033
ldlottawa,1764,IDS,9,NA
ldlottawa,1765,ADS,9,NA
ldlottawa,1766,IDS,9,2.20167
ldlottawa,1767,ADS,9,NA
ldlottawa,1768,IDS,9,NA
ldlottawa,1769,ADS,9,2.82
ldlottawa,1770,ADS,9,2.7867
ldlottawa,1771,IDS,9,NA
ldlottawa,1772,ADS,9,NA
ldlottawa,103,NA,9,NA
ldlottawa,1774,ADS,9,5.53833
ldlottawa,1775,IDS,9,5.29
ldlottawa,1776,ADS,9,NA
ldlottawa,1777,IDS,9,2.785
ldlottawa,1778,IDS,9,2.63833
ldlottawa,103,NA,9,NA
ldlottawa,1779,IDS,9,7.00667
ldlottawa,1780,ADS,9,2.7867
ldlottawa,103,NA,9,NA
ldlottawa,1782,ADS,9,NA
ldlottawa,1783,ADS,9,4.33833
ldlottawa,1784,IDS,9,NA
ldlottawa,1785,ADS,9,5.755
ldlottawa,1786,IDS,9,NA
ldlottawa,1787,ADS,9,2.903
ldlottawa,1788,IDS,9,2.401667
ldlottawa,1789,IDS,9,2.20167
ldlottawa,1790,IDS,9,5.02167
ldlottawa,1791,ADS,9,NA
ldlottawa,1792,IDS,9,3.10167
ldlottawa,1793,ADS,9,2.51833
ldlottawa,1794,IDS,9,NA
ldlottawa,1795,ADS,9,4.32167
ldlottawa,1796,IDS,9,NA
ldlottawa,1797,ADS,9,2.6167
ldlottawa,1798,ADS,9,13.07833
ldlottawa,1799,IDS,9,2.135
ldlottawa,1800,ADS,9,NA
lllliv,1801,ADS,9,NA
lllliv,1802,IDS,9,NA
lllliv,1803,ADS,9,3.161
lllliv,1804,IDS,9,2.209
lllliv,103,NA,9,NA
lllliv,1806,IDS,9,9.741
lllliv,1807,ADS,9,NA
lllliv,1808,IDS,9,NA
lllliv,1809,ADS,9,2.669
lllliv,1810,IDS,9,8.268
lllliv,103,NA,9,NA
lllliv,1812,IDS,9,NA
lllliv,1813,ADS,9,NA
lllliv,1814,IDS,9,NA
lllliv,1815,ADS,9,NA
lllliv,1816,IDS,9,4.171
lllliv,1817,ADS,9,2.134
lllliv,1818,IDS,9,NA
lllliv,1819,ADS,9,2.844
lllliv,1820,IDS,9,NA
lllliv,1821,ADS,9,11.57
lllliv,1822,ADS,9,NA
lllliv,1823,IDS,9,4.544
lllliv,1824,ADS,9,NA
lllliv,1825,IDS,9,16.095
lllliv,1826,ADS,9,NA
lllliv,1827,IDS,9,NA
lllliv,1828,ADS,9,NA
lllliv,1829,IDS,9,NA
lllliv,1830,ADS,9,NA
lllliv,1831,IDS,9,5.718
lllliv,1832,IDS,9,NA
lllliv,1833,ADS,9,NA
lllliv,1834,IDS,9,NA
lllliv,1835,ADS,9,NA
lllliv,1836,IDS,9,NA
lppparisdescartes2,1837,ADS,9,3.896
lppparisdescartes2,2297,ADS,9,5.589
lppparisdescartes2,1838,IDS,9,10.077
lppparisdescartes2,1839,IDS,9,4.734
lppparisdescartes2,1840,ADS,9,NA
lppparisdescartes2,1841,IDS,9,NA
lppparisdescartes2,1842,ADS,9,2.72
lppparisdescartes2,1843,IDS,9,6.179
lppparisdescartes2,1844,ADS,9,NA
lppparisdescartes2,1845,IDS,9,NA
lppparisdescartes2,1846,ADS,9,8.889
lppparisdescartes2,1847,IDS,9,NA
lppparisdescartes2,1848,ADS,9,NA
lppparisdescartes2,1849,IDS,9,5.57
lppparisdescartes2,1850,ADS,9,NA
lppparisdescartes2,103,NA,9,NA
lppparisdescartes2,103,NA,9,NA
lppparisdescartes2,1853,IDS,9,8.075
lppparisdescartes2,1854,ADS,9,NA
lppparisdescartes2,1855,IDS,9,3.692
lppparisdescartes2,1856,ADS,9,NA
lppparisdescartes2,1857,IDS,9,NA
lppparisdescartes2,1858,ADS,9,NA
lppparisdescartes2,1859,IDS,9,3.305
lppparisdescartes2,1860,ADS,9,NA
lppparisdescartes2,1861,IDS,9,2.689
lppparisdescartes2,103,NA,9,NA
lppparisdescartes2,103,NA,9,NA
lppparisdescartes2,103,NA,9,NA
lppparisdescartes2,1864,IDS,9,9.552
lscppsl,103,NA,9,NA
lscppsl,2307,IDS,9,17.097
lscppsl,2308,ADS,9,NA
lscppsl,2309,IDS,9,10.451
lscppsl,2310,IDS,9,NA
lscppsl,2311,ADS,9,NA
lscppsl,2312,IDS,9,4.384
lscppsl,2313,ADS,9,3.567
lscppsl,2314,ADS,9,4.136
lscppsl,103,NA,9,NA
lscppsl,2316,ADS,9,6.595
lscppsl,2317,ADS,9,NA
lscppsl,2318,IDS,9,NA
lscppsl,2319,IDS,9,18
madlabucsd,1865,ADS,9,5.35
madlabucsd,1866,IDS,9,2.18
madlabucsd,1867,ADS,9,17.03
madlabucsd,1868,IDS,9,14.91
madlabucsd,1869,ADS,9,11.2
madlabucsd,1870,IDS,9,5.02
madlabucsd,1871,ADS,9,2.47
madlabucsd,1872,ADS,9,3.76
madlabucsd,1873,ADS,9,5.53
madlabucsd,1874,IDS,9,6.83
minddevlabbicocca,1875,ADS,9,14.468
minddevlabbicocca,1876,IDS,9,14.918
minddevlabbicocca,1877,ADS,9,17.029
minddevlabbicocca,1878,IDS,9,5.21
minddevlabbicocca,1879,ADS,9,7.435
minddevlabbicocca,1880,IDS,9,2.536
minddevlabbicocca,1881,ADS,9,15.833
minddevlabbicocca,1882,IDS,9,5.209
minddevlabbicocca,1883,ADS,9,7.103
minddevlabbicocca,1884,IDS,9,NA
minddevlabbicocca,1885,ADS,9,4.809
minddevlabbicocca,1886,IDS,9,5.029
minddevlabbicocca,1887,ADS,9,3.294
minddevlabbicocca,1888,IDS,9,4.12
minddevlabbicocca,1889,ADS,9,6.342
musdevutm,1890,ADS,9,5.882
musdevutm,103,NA,9,NA
musdevutm,1892,IDS,9,2.762
musdevutm,1893,ADS,9,5.21
musdevutm,1894,ADS,9,3.541
musdevutm,1895,ADS,9,5.725
musdevutm,1896,IDS,9,12.683
musdevutm,1897,ADS,9,5.023
musdevutm,103,NA,9,NA
musdevutm,1899,ADS,9,5.835
musdevutm,1900,IDS,9,2.278
musdevutm,1901,ADS,9,18
musdevutm,1902,IDS,9,10.125
musdevutm,1903,ADS,9,9.047
musdevutm,1904,ADS,9,13.526
musdevutm,1905,ADS,9,9.75
musdevutm,1906,IDS,9,5.647
musdevutm,1907,IDS,9,11.84
musdevutm,1908,IDS,9,6.427
musdevutm,1909,ADS,9,4.696
musdevutm,1910,IDS,9,4.665
musdevutm,1911,IDS,9,2.605
musdevutm,1912,IDS,9,9.842
musdevutm,1913,ADS,9,5.413
musdevutm,1914,IDS,9,12.682
musdevutm,1915,IDS,9,9.579
musdevutm,1916,IDS,9,2.465
musdevutm,1917,ADS,9,4.118
musdevutm,1918,IDS,9,11.201
musdevutm,1919,ADS,9,3.339
musdevutm,1920,IDS,9,5.46
nusinfantlanguagecentre,103,NA,9,NA
nusinfantlanguagecentre,103,NA,9,NA
nusinfantlanguagecentre,1922,ADS,9,4.77
nusinfantlanguagecentre,1923,ADS,9,3.43
nusinfantlanguagecentre,1924,ADS,9,NA
nusinfantlanguagecentre,1925,ADS,9,5.53
nusinfantlanguagecentre,1926,IDS,9,8.16
nusinfantlanguagecentre,1927,ADS,9,3.45
nusinfantlanguagecentre,1928,ADS,9,2
nusinfantlanguagecentre,1929,IDS,9,2.73
nusinfantlanguagecentre,1930,ADS,9,NA
nusinfantlanguagecentre,1931,ADS,9,4.24
nusinfantlanguagecentre,1932,IDS,9,NA
nusinfantlanguagecentre,1933,IDS,9,NA
nusinfantlanguagecentre,103,NA,9,NA
nusinfantlanguagecentre,103,NA,9,NA
nusinfantlanguagecentre,1936,ADS,9,2.75
nusinfantlanguagecentre,103,NA,9,NA
nusinfantlanguagecentre,103,NA,9,NA
nusinfantlanguagecentre,103,NA,9,NA
nusinfantlanguagecentre,1940,IDS,9,7.44
pocdnorthwestern,1941,ADS,9,5.568009999999999
pocdnorthwestern,1942,IDS,9,6.3760200000000005
pocdnorthwestern,1943,ADS,9,5.11504
pocdnorthwestern,1944,IDS,9,4.41298
pocdnorthwestern,1945,ADS,9,7.27692
pocdnorthwestern,1946,IDS,9,3.3799800000000007
pocdnorthwestern,1947,ADS,9,3.71294
pocdnorthwestern,1948,IDS,9,NA
pocdnorthwestern,1949,ADS,9,NA
pocdnorthwestern,1950,ADS,9,NA
pocdnorthwestern,1951,ADS,9,NA
pocdnorthwestern,1952,ADS,9,NA
pocdnorthwestern,1953,IDS,9,5.633
pocdnorthwestern,1954,ADS,9,NA
pocdnorthwestern,1955,IDS,9,2.397
pocdnorthwestern,1956,ADS,9,NA
pocdnorthwestern,1957,IDS,9,2.919
pocdnorthwestern,1958,IDS,9,2.85201
pocdnorthwestern,103,NA,9,NA
pocdnorthwestern,1960,IDS,9,5.58404
pocdnorthwestern,1961,ADS,9,2.039
pocdnorthwestern,1962,IDS,9,2.1930300000000003
pocdnorthwestern,1963,IDS,9,2.7260099999999996
pocdnorthwestern,1964,IDS,9,10.543970000000002
pocdnorthwestern,1965,ADS,9,NA
pocdnorthwestern,1966,ADS,9,NA
pocdnorthwestern,1967,IDS,9,4.78192
pocdnorthwestern,1968,ADS,9,NA
pocdnorthwestern,1969,IDS,9,NA
pocdnorthwestern,1970,IDS,9,8.46699
purdueinfantspeech,1971,ADS,9,3.37
purdueinfantspeech,1972,IDS,9,NA
purdueinfantspeech,1973,ADS,9,17.83
purdueinfantspeech,1974,IDS,9,2.76
purdueinfantspeech,1975,ADS,9,3.6
purdueinfantspeech,1976,IDS,9,3.86
purdueinfantspeech,103,NA,9,NA
purdueinfantspeech,1978,ADS,9,17.83
purdueinfantspeech,1979,IDS,9,NA
purdueinfantspeech,103,NA,9,NA
purdueinfantspeech,1981,ADS,9,2.91
purdueinfantspeech,103,NA,9,NA
purdueinfantspeech,1983,ADS,9,3.51
purdueinfantspeech,1984,IDS,9,4.11
purdueinfantspeech,1985,ADS,9,7.4
purdueinfantspeech,1986,ADS,9,7.07
purdueinfantspeech,1987,ADS,9,5.22
purdueinfantspeech,1988,IDS,9,4.17
purdueinfantspeech,1989,ADS,9,5.03
purdueinfantspeech,1990,IDS,9,11.3
purdueinfantspeech,1991,ADS,9,3.83
purdueinfantspeech,1992,ADS,9,4.01
purdueinfantspeech,1993,ADS,9,12.84
purdueinfantspeech,1994,IDS,9,NA
purdueinfantspeech,1995,ADS,9,8.84
purdueinfantspeech,1996,IDS,9,7.81
purdueinfantspeech,1997,ADS,9,5.57
purdueinfantspeech,1998,IDS,9,4.5
purdueinfantspeech,103,NA,9,NA
purdueinfantspeech,2000,ADS,9,14.92
purdueinfantspeech,2001,IDS,9,4.1
purdueinfantspeech,103,NA,9,NA
purdueinfantspeech,103,NA,9,NA
purdueinfantspeech,2004,IDS,9,NA
purdueinfantspeech,2005,IDS,9,17.83
purdueinfantspeech,2006,ADS,9,5.72
purdueinfantspeech,2007,IDS,9,8.81
purdueinfantspeech,2008,IDS,9,5.55
purdueinfantspeech,2009,IDS,9,5.84
purdueinfantspeech,2010,IDS,9,6.17
purdueinfantspeech,2011,ADS,9,9.65
purdueinfantspeech,2012,ADS,9,10.94
purdueinfantspeech,2013,ADS,9,5.69
purdueinfantspeech,2014,ADS,9,5.88
purdueinfantspeech,2015,IDS,9,7.22
purdueinfantspeech,2016,IDS,9,8.66
purdueinfantspeech,2017,IDS,9,7.32
purdueinfantspeech,2018,ADS,9,2.46
purdueinfantspeech,2019,IDS,9,12.72
purdueinfantspeech,2020,ADS,9,7.45
purdueinfantspeech,2021,IDS,9,6.52
purdueinfantspeech,2022,ADS,9,NA
purdueinfantspeech,2023,ADS,9,6.12
purdueinfantspeech,2024,ADS,9,4.93
purdueinfantspeech,2025,ADS,9,2.62
purdueinfantspeech,103,NA,9,NA
purdueinfantspeech,2027,IDS,9,16.6
purdueinfantspeech,2028,IDS,9,2.74
socialcogumiami,2029,IDS,9,2.5
socialcogumiami,103,NA,9,NA
socialcogumiami,2031,ADS,9,12.66
socialcogumiami,2032,IDS,9,7.15
socialcogumiami,2033,ADS,9,8.15
socialcogumiami,2034,ADS,9,NA
socialcogumiami,2035,IDS,9,NA
socialcogumiami,2036,ADS,9,NA
socialcogumiami,103,NA,9,NA
socialcogumiami,2038,ADS,9,3.66
socialcogumiami,103,NA,9,NA
socialcogumiami,2040,IDS,9,3.02
socialcogumiami,2041,ADS,9,6.02
socialcogumiami,103,NA,9,NA
socialcogumiami,103,NA,9,NA
socialcogumiami,103,NA,9,NA
socialcogumiami,103,NA,9,NA
socialcogumiami,2046,ADS,9,6.04
socialcogumiami,103,NA,9,NA
trainorlab,2048,ADS,9,6.0627
trainorlab,2049,IDS,9,11.8018
trainorlab,2299,ADS,9,4.212
trainorlab,2050,IDS,9,7.485
trainorlab,2051,ADS,9,6.7069
trainorlab,2052,ADS,9,5.204
trainorlab,2053,IDS,9,7.0985
trainorlab,2054,ADS,9,5.5666
trainorlab,2055,IDS,9,2.4206
trainorlab,2056,ADS,9,4.229
trainorlab,103,NA,9,NA
trainorlab,2058,IDS,9,3.0492
trainorlab,2300,ADS,9,2.9006
trainorlab,2059,ADS,9,6.8459
trainorlab,2060,IDS,9,2.4206
trainorlab,2061,ADS,9,3.9751
trainorlab,2062,IDS,9,5.9396
trainorlab,2063,IDS,9,9.3769
trainorlab,2064,ADS,9,3.6957
trainorlab,103,NA,9,NA
trainorlab,2066,ADS,9,4.7767
